1	1342269
1	2234681
1	3599470
1	3599473
1	4279046
1	4534124
1	5409378
1	6133700
1	8545659
1	9427508
1	14397336
1	14549005
1	15923097
1	16262237
1	17318918
1	17505139
1	17652093
1	17652096
1	19491815
1	19674993
1	19674997
1	19675002
1	20543027
1	20564748
1	20701238
1	22834985
1	22834987
1	23464179
1	23600916
1	27048745
1	27682482
1	28158672
1	28527842
1	32207195
1	32527076
1	32527078
1	32766520
1	32794755
1	33557682
1	33558835
1	33570300
1	33570305
1	33570310
1	35814286
1	35853578
1	37766112
1	38675580
1	40098460
1	40098463
1	40309878
1	40431260
1	40431264
1	41306156
1	41465247
1	41948173
1	42055798
1	42786671
1	43503369
1	44353219
1	45840585
1	45840590
1	47768074
1	48365372
1	49080999
1	50074598
1	50074607
1	50227846
1	51602908
1	52097517
1	53649339
1	55251956
1	55251959
1	56241332
1	58649489
1	59084358
1	59086031
1	59086034
1	59297430
1	59624767
1	61949060
1	62548022
1	63046661
1	64303250
1	65040332
1	65856090
1	65861033
1	66042642
1	66042645
1	66881692
1	66885361
1	67390481
1	67447551
1	68584062
1	69328475
1	69734900
1	71245469
1	75297616
1	75364110
1	75567885
1	76017423
1	76413585
1	76519693
1	76519694
1	76794126
1	77700035
1	77700676
1	79458229
1	81557656
1	82112228
1	82112231
1	82112235
1	82113882
1	82324551
1	82418754
1	82426742
1	84739187
1	85467706
1	86139281
1	88451756
1	88916475
1	89034799
1	90566023
1	90836944
1	90859027
1	92050484
1	92051487
1	93091349
1	93094563
1	94000816
1	94000819
1	95592842
1	95743366
1	95743369
1	97189019
1	98869371
1	99195843
1	99402456
1	99496932
1	101026347
1	102534875
1	102534880
1	102865210
1	102924376
1	102924380
1	103597879
1	104325252
1	104325255
1	105213438
1	108610764
1	109310658
1	109428301
1	109439380
1	110563330
1	111573332
1	112617950
1	112740127
1	112772252
1	114437834
1	114483147
1	114483151
1	115258827
1	115258830
1	115614650
1	116523589
1	116579977
1	116583710
1	117117023
1	117514894
1	117526446
1	119082954
1	119935187
1	120032839
1	120034012
1	120341264
1	120341268
1	120527920
1	145585595
1	145632368
1	146892022
1	150235523
1	150239591
1	150459816
1	150459817
1	152962034
1	153743089
1	154680636
1	155265143
1	155706943
1	155725887
1	156029004
1	156849796
1	156878657
1	157602979
1	157805608
1	158467088
1	158913641
1	160275431
1	161807809
1	162958624
1	162959161
1	163182524
1	163237063
1	164035065
1	164598975
1	166668496
1	166740491
1	167235801
1	167356879
1	168542530
1	168957815
1	168957819
1	169565078
1	169663799
1	169666647
1	170441934
1	170487787
1	171187646
1	171530146
1	171530149
1	172041123
1	174550147
1	174626998
1	174630823
1	175079087
1	175134174
1	175134180
1	175342245
1	175342248
1	175613539
1	175823338
1	176175099
1	176351395
1	176473660
1	176644057
1	176983729
1	177131015
1	177145256
1	177231067
1	178350521
1	179778364
1	181812534
1	182557381
1	182664875
1	183004871
1	183065137
1	183241538
1	183262875
1	183570431
1	183998315
1	184764507
1	185571665
1	188874591
1	188874593
1	189069945
1	189723190
1	191323283
1	191667753
1	192001284
1	192818663
1	193144352
1	193161260
1	193665576
1	194081627
1	196659342
1	199267303
1	199267960
1	199640455
1	201063041
1	201757826
1	202698066
1	206612820
1	206613639
1	206856430
1	206903392
1	206903395
1	207134548
1	208236144
1	208533425
1	208687786
1	210917030
1	211144295
1	211684257
1	211690026
1	212572638
1	213145825
1	214330526
1	214330799
1	214924280
1	217421246
1	218116904
1	218119699
1	218241323
1	219752027
1	220152718
1	222247336
1	222474868
1	223081340
1	224653294
1	224830493
1	228295861
1	229122847
1	229591746
1	231326198
1	232564394
1	233002568
1	233107222
1	233334287
1	233489222
1	235649836
1	238046072
1	238422379
1	239342548
1	239644219
1	241636539
1	243726282
1	243986608
1	245570650
1	246195338
1	247126809
1	247359965
1	248185908
1	248256210
1	248266990
1	248273162
10	7262382
10	7679516
10	7679518
10	12204213
10	24816990
10	27537336
10	27702923
10	28879734
10	31138896
10	35495822
10	37626679
10	38145328
10	52834324
10	55566507
10	58614310
10	60549756
10	70925853
10	72300777
10	73494435
10	75865095
10	85937983
10	89501020
10	91814870
10	92074137
10	98369699
10	98369702
10	98819330
10	99640213
10	101292805
10	101645478
10	102781460
10	119488590
10	120809526
10	120809529
10	123313014
10	124248558
10	124248560
10	124350884
10	126311910
10	126655183
10	127459181
10	134188783
10	134623868
11	489672
11	532862
11	532865
11	624682
11	702983
11	1019371
11	1019422
11	2683152
11	3050630
11	8118107
11	9444495
11	18548356
11	27059130
11	30032253
11	30032256
11	33094256
11	36483770
11	47814463
11	62601937
11	64427749
11	65147511
11	65654998
11	66454346
11	68207636
11	68216429
11	70170778
11	70279871
11	71701932
11	73768533
11	82952018
11	82952021
11	85593842
11	85593845
11	108114749
11	108114752
11	108488757
11	113111600
11	117094983
11	117094986
11	120099896
11	120099898
11	120351932
11	123810763
11	124747314
11	124747317
11	129902983
11	134131103
12	420070
12	971102
12	4716596
12	27869255
12	34149258
12	40013040
12	44071891
12	44770581
12	45169795
12	50794768
12	52702411
12	53497822
12	56999995
12	57423978
12	72243344
12	88553930
12	88553931
12	94658972
12	95228179
12	104032033
12	110232153
12	111311835
12	114352870
12	121017553
12	122690788
12	122812693
12	122812697
12	122812699
12	123340913
13	24515895
13	30091950
13	46946428
13	56573365
13	78167684
13	79916674
13	94197624
13	96086202
13	100518574
13	111590212
13	114112240
14	21359754
14	21792755
14	22480551
14	24841680
14	39583533
14	39601190
14	39722440
14	51095238
14	54418419
14	54418520
14	60616655
14	64443404
14	64656733
14	73079390
14	73079393
14	92413744
14	93543127
14	93543129
14	96755874
14	101899052
14	102349736
14	105394194
15	33905591
15	40590001
15	41769624
15	43498457
15	43498458
15	44087760
15	48559861
15	52534373
15	52901279
15	65551580
15	71152162
15	76462041
15	76462044
15	77472093
15	77558997
15	77623453
15	78825673
15	90169200
15	90293392
16	105391
16	105394
16	3779777
16	4751242
16	23208675
16	28935777
16	30041770
16	47600202
16	55362485
16	56678700
16	57009135
16	66822023
16	67237820
16	67913222
16	67991912
16	68009705
16	68861970
16	71795467
16	82033473
16	84115343
16	84213582
16	85689536
17	725743
17	725746
17	3638023
17	7186960
17	7259355
17	7733928
17	7802365
17	17075921
17	17394834
17	17770336
17	18044086
17	19611861
17	22020532
17	33288655
17	34304519
17	35307510
17	35641883
17	35641885
17	37816452
17	38786873
17	39084583
17	39984940
17	40725266
17	41103848
17	43174472
17	43174475
17	46863610
17	55897713
17	56083777
17	56277681
17	61278191
17	61278194
17	65103643
17	66881376
17	66978888
17	67315116
17	72588926
17	73049160
17	73282779
17	73513749
17	76683973
17	78172450
17	79060130
17	79060131
17	80021203
17	80706747
18	210411
18	659762
18	677943
18	677945
18	28913124
18	29205564
18	29847848
18	42281774
18	42281778
18	45556109
18	46330051
18	48327969
18	51858073
18	57597332
18	67872947
18	74637493
19	1218557
19	1218560
19	1434781
19	1796576
19	1808294
19	2109280
19	3642903
19	5745819
19	9073759
19	10791054
19	13059739
19	13059742
19	16102242
19	16883889
19	18218494
19	18468281
19	22792560
19	23651241
19	30106394
19	30106397
19	42224908
19	42224910
19	44130437
19	47585370
19	50046473
19	50086838
19	52544805
19	52580309
19	55085996
2	1983316
2	1983583
2	4180359
2	4182133
2	7886905
2	7886910
2	11765544
2	16742219
2	18195570
2	21604692
2	22528846
2	22950598
2	23131145
2	23131147
2	23814427
2	24276965
2	24276968
2	25498498
2	27803558
2	28541237
2	28547076
2	28748898
2	28748901
2	29446129
2	31155172
2	32030889
2	44117081
2	44664599
2	47256591
2	48752553
2	58298043
2	58753697
2	61508277
2	63504462
2	63652641
2	63652645
2	63773154
2	65801616
2	71623282
2	72260436
2	74077380
2	74481667
2	74575124
2	74963084
2	78412521
2	78412524
2	80676793
2	86258355
2	90391803
2	90391821
2	92296087
2	95946910
2	97543748
2	102632562
2	102632563
2	109002054
2	109103129
2	118283730
2	118582275
2	118583111
2	120850732
2	128321747
2	130353187
2	130353190
2	130745874
2	130745876
2	144381723
2	144842782
2	148052974
2	153302487
2	164467836
2	167141127
2	171034899
2	173940250
2	177033995
2	177054788
2	179575949
2	179581933
2	179654121
2	183595807
2	184813292
2	191252985
2	193070039
2	193663128
2	193663134
2	194653029
2	197585099
2	200075348
2	203927095
2	207651668
2	207651670
2	219209748
2	219515084
2	220092771
2	220092774
2	220342556
2	221667178
2	222826672
2	223514357
2	224885438
2	227564354
2	228145063
2	231404148
2	231404151
2	232393143
2	232577058
2	234997548
2	236132277
2	236132280
2	238253123
2	239258074
2	241530473
2	242178302
2	242396072
20	3306890
20	5157344
20	10632423
20	10632426
20	20071710
20	29845352
20	31384880
20	31982843
20	32869035
20	33104135
20	34088078
20	36396432
20	43129995
20	48256155
20	61915061
21	16338138
21	37126670
21	38529142
21	44188427
21	44188430
21	47961752
22	17990768
22	18570854
22	18570857
22	20130700
22	20918638
22	22326283
22	24982041
22	30683453
22	31942909
22	31981091
22	32784047
22	35741766
22	36595386
22	36713013
22	36713014
22	38317915
22	38327854
22	39909927
22	40066871
22	40066873
22	40750133
22	40750134
22	41833209
22	41895570
22	42276902
22	45291813
22	45818040
22	46628119
22	46656014
22	50893754
3	424319
3	10134916
3	12531559
3	14485310
3	14518523
3	15678210
3	18580936
3	33171524
3	37774338
3	37774341
3	39178894
3	40085812
3	44085214
3	48310805
3	48626291
3	48827894
3	49059892
3	49062849
3	50091675
3	50091679
3	50091683
3	50091684
3	52181177
3	52181180
3	52427279
3	76922990
3	100365528
3	100566606
3	107447668
3	121340505
3	122436950
3	122647981
3	127327051
3	127327053
3	134967115
3	138544270
3	140453171
3	140453174
3	141162935
3	141896278
3	141896281
3	143028492
3	151112312
3	151112316
3	154002857
3	154002860
3	157934061
3	169621969
3	172361905
3	175214352
3	175695379
3	179525351
3	179525354
3	190026193
4	877363
4	877366
4	2306103
4	9876567
